12:28,<hero1210>,created a Control Field @사물놀이 +860035 MUs
12:29,<hero1210>,created a Control Field @사물놀이 +856454 MUs
12:29,<hero1210>,created a Control Field @사물놀이 +854711 MUs
12:29,<hero1210>,created a Control Field @사물놀이 +853737 MUs
12:29,<hero1210>,created a Control Field @사물놀이 +850734 MUs
12:29,<hero1210>,created a Control Field @사물놀이 +839383 MUs
12:29,<hero1210>,created a Control Field @사물놀이 +837972 MUs
12:29,<hero1210>,created a Control Field @사물놀이 +835922 MUs
12:30,<hero1210>,created a Control Field @사물놀이 +831505 MUs
12:30,<hero1210>,created a Control Field @사물놀이 +830095 MUs
12:30,<hero1210>,created a Control Field @사물놀이 +823830 MUs
12:30,<hero1210>,created a Control Field @사물놀이 +822448 MUs
12:30,<hero1210>,created a Control Field @사물놀이 +817687 MUs
12:30,<hero1210>,created a Control Field @사물놀이 +813596 MUs
12:30,<hero1210>,created a Control Field @사물놀이 +815954 MUs
12:31,<hero1210>,created a Control Field @사물놀이 +792546 MUs
12:35,<JUDOth>,destroyed a Control Field @사물놀이 -835922 MUs
12:35,<JUDOth>,destroyed a Control Field @사물놀이 -815954 MUs
12:35,<JUDOth>,destroyed a Control Field @사물놀이 -822448 MUs
12:35,<JUDOth>,destroyed a Control Field @사물놀이 -837972 MUs
12:35,<JUDOth>,destroyed a Control Field @사물놀이 -862996 MUs
12:35,<JUDOth>,destroyed a Control Field @사물놀이 -839383 MUs
12:35,<JUDOth>,destroyed a Control Field @사물놀이 -792546 MUs
12:35,<JUDOth>,destroyed a Control Field @사물놀이 -854711 MUs
12:35,<JUDOth>,destroyed a Control Field @사물놀이 -813596 MUs
12:35,<JUDOth>,destroyed a Control Field @사물놀이 -817687 MUs
12:35,<JUDOth>,destroyed a Control Field @사물놀이 -853737 MUs
12:35,<JUDOth>,destroyed a Control Field @사물놀이 -856454 MUs
12:35,<JUDOth>,destroyed a Control Field @사물놀이 -860035 MUs
12:35,<JUDOth>,destroyed a Control Field @사물놀이 -858478 MUs
12:35,<JUDOth>,destroyed a Control Field @사물놀이 -823830 MUs
